"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Montana"	"30"	"1991"	"1991"	20	809934	2.469
	"Montana"	"30"	"1992"	"1992"	17	825876	2.058 (Unreliable)
	"Montana"	"30"	"1993"	"1993"	22	844978	2.604
	"Montana"	"30"	"1994"	"1994"	18	861438	2.090 (Unreliable)
	"Montana"	"30"	"1995"	"1995"	23	876886	2.623
	"Montana"	"30"	"1996"	"1996"	25	886342	2.821
	"Montana"	"30"	"1997"	"1997"	24	890120	2.696
	"Montana"	"30"	"1998"	"1998"	14	892677	1.568 (Unreliable)
	"Nebraska"	"31"	"1979"	"1979"	45	1566773	2.872
	"Nebraska"	"31"	"1980"	"1980"	36	1572604	2.289
	"Nebraska"	"31"	"1981"	"1981"	36	1580405	2.278
	"Nebraska"	"31"	"1982"	"1982"	20	1583033	1.263
	"Nebraska"	"31"	"1983"	"1983"	22	1584550	1.388
	"Nebraska"	"31"	"1984"	"1984"	23	1588722	1.448
	"Nebraska"	"31"	"1985"	"1985"	29	1584368	1.830
	"Nebraska"	"31"	"1986"	"1986"	24	1573401	1.525
	"Nebraska"	"31"	"1987"	"1987"	30	1565620	1.916
	"Nebraska"	"31"	"1988"	"1988"	31	1570938	1.973
	"Nebraska"	"31"	"1989"	"1989"	23	1574764	1.461
	"Nebraska"	"31"	"1990"	"1990"	23	1578064	1.457
	"Nebraska"	"31"	"1991"	"1991"	31	1596681	1.942
	"Nebraska"	"31"	"1992"	"1992"	38	1612239	2.357
	"Nebraska"	"31"	"1993"	"1993"	37	1626390	2.275
	"Nebraska"	"31"	"1994"	"1994"	34	1639753	2.073
	"Nebraska"	"31"	"1995"	"1995"	45	1657690	2.715
	"Nebraska"	"31"	"1996"	"1996"	33	1674423	1.971
	"Nebraska"	"31"	"1997"	"1997"	36	1686860	2.134
	"Nebraska"	"31"	"1998"	"1998"	34	1696464	2.004
	"Nevada"	"32"	"1979"	"1979"	62	766883	8.085
	"Nevada"	"32"	"1980"	"1980"	85	802587	10.591
	"Nevada"	"32"	"1981"	"1981"	81	849258	9.538
	"Nevada"	"32"	"1982"	"1982"	66	882729	7.477
	"Nevada"	"32"	"1983"	"1983"	66	902325	7.314
	"Nevada"	"32"	"1984"	"1984"	57	925490	6.159
	"Nevada"	"32"	"1985"	"1985"	55	951751	5.779
	"Nevada"	"32"	"1986"	"1986"	49	981594	4.992
	"Nevada"	"32"	"1987"	"1987"	28	1024508	2.733
	"Nevada"	"32"	"1988"	"1988"	58	1076531	5.388
	"Nevada"	"32"	"1989"	"1989"	73	1139274	6.408
	"Nevada"	"32"	"1990"	"1990"	69	1202941	5.736
	"Nevada"	"32"	"1991"	"1991"	95	1296406	7.328
	"Nevada"	"32"	"1992"	"1992"	88	1352217	6.508
	"Nevada"	"32"	"1993"	"1993"	104	1411562	7.368
	"Nevada"	"32"	"1994"	"1994"	111	1499740	7.401
	"Nevada"	"32"	"1995"	"1995"	109	1581963	6.890
	"Nevada"	"32"	"1996"	"1996"	127	1666989	7.619
	"Nevada"	"32"	"1997"	"1997"	109	1764495	6.177
	"Nevada"	"32"	"1998"	"1998"	117	1854096	6.310
	"New Hampshire"	"33"	"1979"	"1979"	6	912305	0.658 (Unreliable)
	"New Hampshire"	"33"	"1980"	"1980"	14	921857	1.519 (Unreliable)
	"New Hampshire"	"33"	"1981"	"1981"	17	937237	1.814 (Unreliable)
	"New Hampshire"	"33"	"1982"	"1982"	12	948559	1.265 (Unreliable)
	"New Hampshire"	"33"	"1983"	"1983"	4	958516	0.417 (Unreliable)
	"New Hampshire"	"33"	"1984"	"1984"	4	977486	0.409 (Unreliable)
	"New Hampshire"	"33"	"1985"	"1985"	7	998254	0.701 (Unreliable)
	"New Hampshire"	"33"	"1986"	"1986"	13	1026391	1.267 (Unreliable)
	"New Hampshire"	"33"	"1987"	"1987"	15	1056137	1.420 (Unreliable)
	"New Hampshire"	"33"	"1988"	"1988"	9	1083938	0.830 (Unreliable)
	"New Hampshire"	"33"	"1989"	"1989"	15	1105559	1.357 (Unreliable)
	"New Hampshire"	"33"	"1991"	"1991"	15	1110160	1.351 (Unreliable)
	"New Hampshire"	"33"	"1992"	"1992"	15	1117966	1.342 (Unreliable)
	"New Hampshire"	"33"	"1993"	"1993"	14	1129567	1.239 (Unreliable)
	"New Hampshire"	"33"	"1994"	"1994"	14	1142653	1.225 (Unreliable)
	"New Hampshire"	"33"	"1996"	"1996"	10	1174827	0.851 (Unreliable)
	"New Hampshire"	"33"	"1997"	"1997"	10	1189380	0.841 (Unreliable)
	"New Jersey"	"34"	"1979"	"1979"	254	7376891	3.443
	"New Jersey"	"34"	"1980"	"1980"	266	7369031	3.610
	"New Jersey"	"34"	"1981"	"1981"	277	7410794	3.738
	"New Jersey"	"34"	"1982"	"1982"	237	7436116	3.187
	"New Jersey"	"34"	"1983"	"1983"	184	7472553	2.462
	"New Jersey"	"34"	"1984"	"1984"	195	7521394	2.593
	"New Jersey"	"34"	"1985"	"1985"	175	7574114	2.311
	"New Jersey"	"34"	"1986"	"1986"	166	7631703	2.175
	"New Jersey"	"34"	"1987"	"1987"	148	7682247	1.927
	"New Jersey"	"34"	"1988"	"1988"	190	7725411	2.459
	"New Jersey"	"34"	"1989"	"1989"	207	7740291	2.674
	"New Jersey"	"34"	"1990"	"1990"	215	7735834	2.779
	"New Jersey"	"34"	"1991"	"1991"	226	7817415	2.891
	"New Jersey"	"34"	"1992"	"1992"	213	7882245	2.702
	"New Jersey"	"34"	"1993"	"1993"	228	7950885	2.868
	"New Jersey"	"34"	"1994"	"1994"	218	8017412	2.719
	"New Jersey"	"34"	"1995"	"1995"	253	8085139	3.129
	"New Jersey"	"34"	"1996"	"1996"	201	8153445	2.465
	"New Jersey"	"34"	"1997"	"1997"	191	8222708	2.323
	"New Jersey"	"34"	"1998"	"1998"	164	8293003	1.978
	"New Mexico"	"35"	"1979"	"1979"	110	1283865	8.568
	"New Mexico"	"35"	"1980"	"1980"	112	1306062	8.575
	"New Mexico"	"35"	"1981"	"1981"	83	1335253	6.216
	"New Mexico"	"35"	"1982"	"1982"	90	1366486	6.586
	"New Mexico"	"35"	"1983"	"1983"	50	1396135	3.581
	"New Mexico"	"35"	"1984"	"1984"	64	1417741	4.514
	"New Mexico"	"35"	"1985"	"1985"	85	1439684	5.904
	"New Mexico"	"35"	"1986"	"1986"	102	1463653	6.969
	"New Mexico"	"35"	"1987"	"1987"	88	1479456	5.948
	"New Mexico"	"35"	"1988"	"1988"	84	1491143	5.633
	"New Mexico"	"35"	"1989"	"1989"	74	1505199	4.916
	"New Mexico"	"35"	"1990"	"1990"	63	1515717	4.156
	"New Mexico"	"35"	"1991"	"1991"	86	1555923	5.527
	"New Mexico"	"35"	"1992"	"1992"	78	1595850	4.888
	"New Mexico"	"35"	"1993"	"1993"	80	1636911	4.887
	"New Mexico"	"35"	"1994"	"1994"	108	1683067	6.417
	"New Mexico"	"35"	"1995"	"1995"	95	1720613	5.521
	"New Mexico"	"35"	"1996"	"1996"	110	1753127	6.275
	"New Mexico"	"35"	"1997"	"1997"	92	1775156	5.183
	"New Mexico"	"35"	"1998"	"1998"	96	1794370	5.350
	"New York"	"36"	"1979"	"1979"	1180	17642635	6.688
	"New York"	"36"	"1980"	"1980"	1264	17569902	7.194
	"New York"	"36"	"1981"	"1981"	1331	17580612	7.571
	"New York"	"36"	"1982"	"1982"	1173	17606044	6.662
	"New York"	"36"	"1983"	"1983"	1136	17700795	6.418
	"New York"	"36"	"1984"	"1984"	986	17760104	5.552
	"New York"	"36"	"1985"	"1985"	947	17812033	5.317
	"New York"	"36"	"1986"	"1986"	1073	17855619	6.009
	"New York"	"36"	"1987"	"1987"	1256	17896387	7.018
	"New York"	"36"	"1988"	"1988"	1513	17973645	8.418
	"New York"	"36"	"1989"	"1989"	1594	18020427	8.846
	"New York"	"36"	"1990"	"1990"	1763	18010739	9.789
	"New York"	"36"	"1991"	"1991"	1866	18130655	10.292
	"New York"	"36"	"1992"	"1992"	1782	18252611	9.763
	"New York"	"36"	"1993"	"1993"	1766	18382546	9.607
	"New York"	"36"	"1994"	"1994"	1422	18469421	7.699
	"New York"	"36"	"1995"	"1995"	1052	18534018	5.676
	"New York"	"36"	"1996"	"1996"	874	18601063	4.699
	"New York"	"36"	"1997"	"1997"	699	18668538	3.744
	"New York"	"36"	"1998"	"1998"	564	18772357	3.004
	"North Carolina"	"37"	"1979"	"1979"	476	5805293	8.199
	"North Carolina"	"37"	"1980"	"1980"	471	5885456	8.003
	"North Carolina"	"37"	"1981"	"1981"	431	5958396	7.233
	"North Carolina"	"37"	"1982"	"1982"	409	6022244	6.791
	"North Carolina"	"37"	"1983"	"1983"	359	6077569	5.907
	"North Carolina"	"37"	"1984"	"1984"	316	6166516	5.124
	"North Carolina"	"37"	"1985"	"1985"	377	6258979	6.023
	"North Carolina"	"37"	"1986"	"1986"	384	6326197	6.070
	"North Carolina"	"37"	"1987"	"1987"	373	6410298	5.819
	"North Carolina"	"37"	"1988"	"1988"	377	6489369	5.810
	"North Carolina"	"37"	"1989"	"1989"	444	6575819	6.752
	"North Carolina"	"37"	"1990"	"1990"	471	6633506	7.100
	"North Carolina"	"37"	"1991"	"1991"	606	6786010	8.930
	"North Carolina"	"37"	"1992"	"1992"	530	6900726	7.680
	"North Carolina"	"37"	"1993"	"1993"	614	7045119	8.715
	"North Carolina"	"37"	"1994"	"1994"	572	7190261	7.955
	"North Carolina"	"37"	"1995"	"1995"	503	7347430	6.846
	"North Carolina"	"37"	"1996"	"1996"	448	7505290	5.969
	"North Carolina"	"37"	"1997"	"1997"	449	7660857	5.861
	"North Carolina"	"37"	"1998"	"1998"	453	7814558	5.797
	"North Dakota"	"38"	"1979"	"1979"	8	653417	1.224 (Unreliable)
	"North Dakota"	"38"	"1980"	"1980"	10	653755	1.530 (Unreliable)
	"North Dakota"	"38"	"1981"	"1981"	8	660558	1.211 (Unreliable)
	"North Dakota"	"38"	"1982"	"1982"	4	669903	0.597 (Unreliable)
	"North Dakota"	"38"	"1983"	"1983"	9	677113	1.329 (Unreliable)
	"North Dakota"	"38"	"1984"	"1984"	9	680312	1.323 (Unreliable)
	"North Dakota"	"38"	"1985"	"1985"	6	676853	0.886 (Unreliable)
	"North Dakota"	"38"	"1986"	"1986"	5	668770	0.748 (Unreliable)
	"North Dakota"	"38"	"1987"	"1987"	5	660408	0.757 (Unreliable)
	"North Dakota"	"38"	"1988"	"1988"	9	654883	1.374 (Unreliable)
	"North Dakota"	"38"	"1993"	"1993"	11	641483	1.715 (Unreliable)
	"Ohio"	"39"	"1979"	"1979"	587	10809033	5.431
	"Ohio"	"39"	"1980"	"1980"	561	10809348	5.190
	"Ohio"	"39"	"1981"	"1981"	541	10795737	5.011
	"Ohio"	"39"	"1982"	"1982"	439	10761581	4.079
	"Ohio"	"39"	"1983"	"1983"	328	10735643	3.055
	"Ohio"	"39"	"1984"	"1984"	332	10736395	3.092
	"Ohio"	"39"	"1985"	"1985"	318	10736928	2.962
	"Ohio"	"39"	"1986"	"1986"	317	10731362	2.954
	"Ohio"	"39"	"1987"	"1987"	314	10761881	2.918
	"Ohio"	"39"	"1988"	"1988"	306	10802549	2.833
	"Ohio"	"39"	"1989"	"1989"	339	10834811	3.129
	"Ohio"	"39"	"1990"	"1990"	414	10850094	3.816
	"Ohio"	"39"	"1991"	"1991"	443	10951104	4.045
	"Ohio"	"39"	"1992"	"1992"	440	11031225	3.989
	"Ohio"	"39"	"1993"	"1993"	428	11103679	3.855
	"Ohio"	"39"	"1994"	"1994"	419	11154945	3.756
	"Ohio"	"39"	"1995"	"1995"	337	11205299	3.008
	"Ohio"	"39"	"1996"	"1996"	322	11244913	2.864
	"Ohio"	"39"	"1997"	"1997"	291	11279094	2.580
	"Ohio"	"39"	"1998"	"1998"	269	11315474	2.377
	"Oklahoma"	"40"	"1979"	"1979"	212	2974068	7.128
	"Oklahoma"	"40"	"1980"	"1980"	223	3030739	7.358
	"Oklahoma"	"40"	"1981"	"1981"	201	3101005	6.482
	"Oklahoma"	"40"	"1982"	"1982"	220	3213698	6.846
	"Oklahoma"	"40"	"1983"	"1983"	168	3292987	5.102
	"Oklahoma"	"40"	"1984"	"1984"	165	3285285	5.022
	"Oklahoma"	"40"	"1985"	"1985"	172	3269949	5.260
	"Oklahoma"	"40"	"1986"	"1986"	182	3249991	5.600
	"Oklahoma"	"40"	"1987"	"1987"	167	3206611	5.208
	"Oklahoma"	"40"	"1988"	"1988"	133	3165891	4.201
	"Oklahoma"	"40"	"1989"	"1989"	155	3150823	4.919
	"Oklahoma"	"40"	"1990"	"1990"	171	3146136	5.435
	"Oklahoma"	"40"	"1991"	"1991"	160	3176556	5.037
	"Oklahoma"	"40"	"1992"	"1992"	156	3221404	4.843
	"Oklahoma"	"40"	"1993"	"1993"	204	3253331	6.270
	"Oklahoma"	"40"	"1994"	"1994"	183	3282213	5.576
	"Oklahoma"	"40"	"1995"	"1995"	165	3309855	4.985
	"Oklahoma"	"40"	"1996"	"1996"	163	3341657	4.878
	"Oklahoma"	"40"	"1997"	"1997"	184	3374534	5.453
	"Oklahoma"	"40"	"1998"	"1998"	117	3407252	3.434
	"Oregon"	"41"	"1979"	"1979"	65	2581971	2.517
	"Oregon"	"41"	"1980"	"1980"	80	2636626	3.034
	"Oregon"	"41"	"1981"	"1981"	64	2669849	2.397
	"Oregon"	"41"	"1982"	"1982"	78	2664744	2.927
	"Oregon"	"41"	"1983"	"1983"	65	2652041	2.451
	"Oregon"	"41"	"1984"	"1984"	67	2665575	2.514
	"Oregon"	"41"	"1985"	"1985"	51	2672205	1.909
	"Oregon"	"41"	"1986"	"1986"	91	2683141	3.392
	"Oregon"	"41"	"1987"	"1987"	67	2700862	2.481
	"Oregon"	"41"	"1988"	"1988"	78	2742357	2.844
	"Oregon"	"41"	"1989"	"1989"	76	2791767	2.722
	"Oregon"	"41"	"1990"	"1990"	59	2843155	2.075
	"Oregon"	"41"	"1991"	"1991"	58	2929085	1.980
	"Oregon"	"41"	"1992"	"1992"	72	2992359	2.406
	"Oregon"	"41"	"1993"	"1993"	84	3061333	2.744
	"Oregon"	"41"	"1994"	"1994"	111	3121913	3.556
	"Oregon"	"41"	"1995"	"1995"	93	3185037	2.920
	"Oregon"	"41"	"1996"	"1996"	75	3248377	2.309
	"Oregon"	"41"	"1997"	"1997"	77	3304834	2.330
	"Oregon"	"41"	"1998"	"1998"	88	3354163	2.624
	"Pennsylvania"	"42"	"1979"	"1979"	454	11882234	3.821
	"Pennsylvania"	"42"	"1980"	"1980"	504	11873224	4.245
	"Pennsylvania"	"42"	"1981"	"1981"	453	11866773	3.817
	"Pennsylvania"	"42"	"1982"	"1982"	401	11853261	3.383
	"Pennsylvania"	"42"	"1983"	"1983"	288	11840497	2.432
	"Pennsylvania"	"42"	"1984"	"1984"	308	11817071	2.606
	"Pennsylvania"	"42"	"1985"	"1985"	328	11776308	2.785
	"Pennsylvania"	"42"	"1986"	"1986"	304	11787507	2.579
	"Pennsylvania"	"42"	"1987"	"1987"	335	11816661	2.835
	"Pennsylvania"	"42"	"1988"	"1988"	348	11853242	2.936
	"Pennsylvania"	"42"	"1989"	"1989"	448	11874141	3.773
	"Pennsylvania"	"42"	"1990"	"1990"	500	11886559	4.206
	"Pennsylvania"	"42"	"1991"	"1991"	482	11987818	4.021
	"Pennsylvania"	"42"	"1992"	"1992"	508	12052611	4.215
	"Pennsylvania"	"42"	"1993"	"1993"	584	12123137	4.817
	"Pennsylvania"	"42"	"1994"	"1994"	498	12170062	4.092
	"Pennsylvania"	"42"	"1995"	"1995"	520	12201314	4.262
	"Pennsylvania"	"42"	"1996"	"1996"	509	12225148	4.164
	"Pennsylvania"	"42"	"1997"	"1997"	556	12229931	4.546
	"Pennsylvania"	"42"	"1998"	"1998"	436	12250692	3.559
	"Rhode Island"	"44"	"1979"	"1979"	15	957016	1.567 (Unreliable)
	"Rhode Island"	"44"	"1980"	"1980"	17	948005	1.793 (Unreliable)
	"Rhode Island"	"44"	"1981"	"1981"	18	953757	1.887 (Unreliable)
	"Rhode Island"	"44"	"1982"	"1982"	19	954795	1.990 (Unreliable)
	"Rhode Island"	"44"	"1983"	"1983"	14	956902	1.463 (Unreliable)
	"Rhode Island"	"44"	"1984"	"1984"	11	962417	1.143 (Unreliable)
	"Rhode Island"	"44"	"1985"	"1985"	15	969638	1.547 (Unreliable)
	"Rhode Island"	"44"	"1986"	"1986"	19	978176	1.942 (Unreliable)
	"Rhode Island"	"44"	"1987"	"1987"	23	990695	2.322
	"Rhode Island"	"44"	"1988"	"1988"	18	997406	1.805 (Unreliable)
	"Rhode Island"	"44"	"1989"	"1989"	19	1001925	1.896 (Unreliable)
	"Rhode Island"	"44"	"1990"	"1990"	26	1004026	2.590
	"Rhode Island"	"44"	"1991"	"1991"	23	1010812	2.275
	"Rhode Island"	"44"	"1992"	"1992"	19	1012667	1.876 (Unreliable)
	"Rhode Island"	"44"	"1993"	"1993"	27	1014973	2.660
	"Rhode Island"	"44"	"1994"	"1994"	27	1015892	2.658
	"Rhode Island"	"44"	"1995"	"1995"	23	1016502	2.263
	"Rhode Island"	"44"	"1996"	"1996"	15	1020486	1.470 (Unreliable)
	"Rhode Island"	"44"	"1997"	"1997"	14	1024948	1.366 (Unreliable)
	"Rhode Island"	"44"	"1998"	"1998"	10	1031343	0.970 (Unreliable)
	"South Carolina"	"45"	"1979"	"1979"	281	3090454	9.093
	"South Carolina"	"45"	"1980"	"1980"	276	3126100	8.829
	"South Carolina"	"45"	"1981"	"1981"	238	3182070	7.479
	"South Carolina"	"45"	"1982"	"1982"	253	3209765	7.882
	"South Carolina"	"45"	"1983"	"1983"	216	3234838	6.677
	"South Carolina"	"45"	"1984"	"1984"	192	3272398	5.867
	"South Carolina"	"45"	"1985"	"1985"	197	3304946	5.961
	"South Carolina"	"45"	"1986"	"1986"	199	3344298	5.950
	"South Carolina"	"45"	"1987"	"1987"	215	3383016	6.355
	"South Carolina"	"45"	"1988"	"1988"	210	3416448	6.147
	"South Carolina"	"45"	"1989"	"1989"	226	3462182	6.528
	"South Carolina"	"45"	"1990"	"1990"	261	3489605	7.479
	"South Carolina"	"45"	"1991"	"1991"	283	3572113	7.922
	"South Carolina"	"45"	"1992"	"1992"	310	3621983	8.559
	"South Carolina"	"45"	"1993"	"1993"	268	3664533	7.313
	"South Carolina"	"45"	"1994"	"1994"	278	3706500	7.500
	"South Carolina"	"45"	"1995"	"1995"	191	3749504	5.094
	"South Carolina"	"45"	"1996"	"1996"	252	3797265	6.636
	"South Carolina"	"45"	"1997"	"1997"	232	3860744	6.009
	"South Carolina"	"45"	"1998"	"1998"	233	3920791	5.943
	"South Dakota"	"46"	"1979"	"1979"	9	690740	1.303 (Unreliable)
	"South Dakota"	"46"	"1980"	"1980"	9	692365	1.300 (Unreliable)
	"South Dakota"	"46"	"1981"	"1981"	15	690361	2.173 (Unreliable)
	"South Dakota"	"46"	"1982"	"1982"	13	691342	1.880 (Unreliable)
	"South Dakota"	"46"	"1983"	"1983"	9	693218	1.298 (Unreliable)
	"South Dakota"	"46"	"1984"	"1984"	11	697364	1.577 (Unreliable)
	"South Dakota"	"46"	"1985"	"1985"	8	698330	1.146 (Unreliable)
	"South Dakota"	"46"	"1986"	"1986"	12	695608	1.725 (Unreliable)
	"South Dakota"	"46"	"1987"	"1987"	6	695832	0.862 (Unreliable)
	"South Dakota"	"46"	"1988"	"1988"	9	697830	1.290 (Unreliable)
	"South Dakota"	"46"	"1989"	"1989"	10	696513	1.436 (Unreliable)
	"South Dakota"	"46"	"1993"	"1993"	13	722507	1.799 (Unreliable)
	"Tennessee"	"47"	"1979"	"1979"	364	4537642	8.022
	"Tennessee"	"47"	"1980"	"1980"	413	4595143	8.988
	"Tennessee"	"47"	"1981"	"1981"	367	4628211	7.930
	"Tennessee"	"47"	"1982"	"1982"	346	4646503	7.446
	"Tennessee"	"47"	"1983"	"1983"	292	4658925	6.268
	"Tennessee"	"47"	"1984"	"1984"	281	4686096	5.996
	"Tennessee"	"47"	"1985"	"1985"	263	4717235	5.575
	"Tennessee"	"47"	"1986"	"1986"	363	4740418	7.658
	"Tennessee"	"47"	"1987"	"1987"	325	4786279	6.790
	"Tennessee"	"47"	"1988"	"1988"	347	4827504	7.188
	"Tennessee"	"47"	"1989"	"1989"	327	4860544	6.728
	"Tennessee"	"47"	"1990"	"1990"	382	4880859	7.826
	"Tennessee"	"47"	"1991"	"1991"	402	4968973	8.090
	"Tennessee"	"47"	"1992"	"1992"	404	5051188	7.998
	"Tennessee"	"47"	"1993"	"1993"	405	5139306	7.880
	"Tennessee"	"47"	"1994"	"1994"	382	5233322	7.299
	"Tennessee"	"47"	"1995"	"1995"	403	5328891	7.563
	"Tennessee"	"47"	"1996"	"1996"	367	5419660	6.772
	"Tennessee"	"47"	"1997"	"1997"	419	5501676	7.616
	"Tennessee"	"47"	"1998"	"1998"	349	5573935	6.261
	"Texas"	"48"	"1979"	"1979"	1629	13916436	11.706
	"Texas"	"48"	"1980"	"1980"	1678	14268965	11.760
	"Texas"	"48"	"1981"	"1981"	1758	14779030	11.895
	"Texas"	"48"	"1982"	"1982"	1736	15366008	11.298
	"Texas"	"48"	"1983"	"1983"	1549	15773066	9.821
	"Texas"	"48"	"1984"	"1984"	1367	16025603	8.530
	"Texas"	"48"	"1985"	"1985"	1431	16294915	8.782
	"Texas"	"48"	"1986"	"1986"	1549	16578053	9.344
	"Texas"	"48"	"1987"	"1987"	1254	16635523	7.538
	"Texas"	"48"	"1988"	"1988"	1333	16686059	7.989
	"Texas"	"48"	"1989"	"1989"	1388	16832321	8.246
	"Texas"	"48"	"1990"	"1990"	1664	17008748	9.783
	"Texas"	"48"	"1991"	"1991"	1941	17405312	11.152
	"Texas"	"48"	"1992"	"1992"	1728	17766812	9.726
	"Texas"	"48"	"1993"	"1993"	1610	18170320	8.861
	"Texas"	"48"	"1994"	"1994"	1568	18572123	8.443
	"Texas"	"48"	"1995"	"1995"	1241	18967400	6.543
	"Texas"	"48"	"1996"	"1996"	1037	19352289	5.359
	"Texas"	"48"	"1997"	"1997"	951	19752039	4.815
	"Texas"	"48"	"1998"	"1998"	947	20171768	4.695
	"Utah"	"49"	"1979"	"1979"	35	1421446	2.462
	"Utah"	"49"	"1980"	"1980"	30	1464846	2.048
	"Utah"	"49"	"1981"	"1981"	32	1516752	2.110
	"Utah"	"49"	"1982"	"1982"	32	1559272	2.052
	"Utah"	"49"	"1983"	"1983"	23	1593625	1.443
	"Utah"	"49"	"1984"	"1984"	26	1620861	1.604
	"Utah"	"49"	"1985"	"1985"	16	1641813	0.975 (Unreliable)
	"Utah"	"49"	"1986"	"1986"	27	1661876	1.625
	"Utah"	"49"	"1987"	"1987"	31	1677020	1.849
	"Utah"	"49"	"1988"	"1988"	26	1690185	1.538
	"Utah"	"49"	"1989"	"1989"	26	1706799	1.523
	"Utah"	"49"	"1990"	"1990"	22	1723370	1.277
	"Utah"	"49"	"1991"	"1991"	30	1780280	1.685
	"Utah"	"49"	"1992"	"1992"	28	1837837	1.524
	"Utah"	"49"	"1993"	"1993"	28	1898909	1.475
	"Utah"	"49"	"1994"	"1994"	43	1961072	2.193
	"Utah"	"49"	"1995"	"1995"	51	2014719	2.531
	"Utah"	"49"	"1996"	"1996"	33	2069474	1.595
	"Utah"	"49"	"1997"	"1997"	35	2120359	1.651
	"Utah"	"49"	"1998"	"1998"	33	2167719	1.522
	"Vermont"	"50"	"1979"	"1979"	5	506115	0.988 (Unreliable)
	"Vermont"	"50"	"1980"	"1980"	10	512144	1.953 (Unreliable)
	"Vermont"	"50"	"1981"	"1981"	10	516116	1.938 (Unreliable)
	"Vermont"	"50"	"1982"	"1982"	4	519544	0.770 (Unreliable)
	"Vermont"	"50"	"1983"	"1983"	6	523511	1.146 (Unreliable)
	"Vermont"	"50"	"1984"	"1984"	8	526832	1.519 (Unreliable)
	"Vermont"	"50"	"1985"	"1985"	10	530151	1.886 (Unreliable)
	"Vermont"	"50"	"1986"	"1986"	7	534224	1.310 (Unreliable)
	"Vermont"	"50"	"1987"	"1987"	11	540359	2.036 (Unreliable)
	"Vermont"	"50"	"1988"	"1988"	10	549762	1.819 (Unreliable)
	"Vermont"	"50"	"1991"	"1991"	14	568691	2.462 (Unreliable)
	"Vermont"	"50"	"1992"	"1992"	12	572925	2.095 (Unreliable)
	"Vermont"	"50"	"1993"	"1993"	10	577924	1.730 (Unreliable)
	"Virginia"	"51"	"1979"	"1979"	360	5329589	6.755
	"Virginia"	"51"	"1980"	"1980"	338	5353138	6.314
	"Virginia"	"51"	"1981"	"1981"	338	5449172	6.203
	"Virginia"	"51"	"1982"	"1982"	268	5498214	4.874
	"Virginia"	"51"	"1983"	"1983"	281	5568120	5.047
	"Virginia"	"51"	"1984"	"1984"	302	5648358	5.347
	"Virginia"	"51"	"1985"	"1985"	267	5721491	4.667
	"Virginia"	"51"	"1986"	"1986"	290	5817306	4.985
	"Virginia"	"51"	"1987"	"1987"	304	5938705	5.119
	"Virginia"	"51"	"1988"	"1988"	318	6044002	5.261
	"Virginia"	"51"	"1989"	"1989"	343	6128424	5.597
	"Virginia"	"51"	"1990"	"1990"	383	6191428	6.186
	"Virginia"	"51"	"1991"	"1991"	390	6303660	6.187
	"Virginia"	"51"	"1992"	"1992"	408	6417314	6.358
	"Virginia"	"51"	"1993"	"1993"	405	6512324	6.219
	"Virginia"	"51"	"1994"	"1994"	421	6597000	6.382
	"Virginia"	"51"	"1995"	"1995"	363	6673422	5.439
	"Virginia"	"51"	"1996"	"1996"	353	6754598	5.226
	"Virginia"	"51"	"1997"	"1997"	370	6831731	5.416
	"Virginia"	"51"	"1998"	"1998"	295	6905016	4.272
	"Washington"	"53"	"1979"	"1979"	110	4018920	2.737
	"Washington"	"53"	"1980"	"1980"	107	4138795	2.585
	"Washington"	"53"	"1981"	"1981"	122	4240915	2.877
	"Washington"	"53"	"1982"	"1982"	95	4280029	2.220
	"Washington"	"53"	"1983"	"1983"	128	4301870	2.975
	"Washington"	"53"	"1984"	"1984"	105	4345120	2.417
	"Washington"	"53"	"1985"	"1985"	135	4402035	3.067
	"Washington"	"53"	"1986"	"1986"	107	4453602	2.403
	"Washington"	"53"	"1987"	"1987"	124	4532945	2.736
	"Washington"	"53"	"1988"	"1988"	148	4641797	3.188
	"Washington"	"53"	"1989"	"1989"	130	4748909	2.737
	"Washington"	"53"	"1990"	"1990"	139	4868410	2.855
	"Washington"	"53"	"1991"	"1991"	125	5026490	2.487
	"Washington"	"53"	"1992"	"1992"	169	5161525	3.274
	"Washington"	"53"	"1993"	"1993"	166	5280598	3.144
	"Washington"	"53"	"1994"	"1994"	200	5376439	3.720
	"Washington"	"53"	"1995"	"1995"	173	5482492	3.155
	"Washington"	"53"	"1996"	"1996"	138	5572322	2.477
	"Washington"	"53"	"1997"	"1997"	157	5675818	2.766
	"Washington"	"53"	"1998"	"1998"	141	5771447	2.443
	"West Virginia"	"54"	"1979"	"1979"	90	1940160	4.639
	"West Virginia"	"54"	"1980"	"1980"	118	1949995	6.051
	"West Virginia"	"54"	"1981"	"1981"	94	1952950	4.813
	"West Virginia"	"54"	"1982"	"1982"	101	1948421	5.184
	"West Virginia"	"54"	"1983"	"1983"	74	1943037	3.808
	"West Virginia"	"54"	"1984"	"1984"	69	1925468	3.584
	"West Virginia"	"54"	"1985"	"1985"	63	1905477	3.306
	"West Virginia"	"54"	"1986"	"1986"	74	1881152	3.934
	"West Virginia"	"54"	"1987"	"1987"	77	1856624	4.147
	"West Virginia"	"54"	"1988"	"1988"	65	1829578	3.553
	"West Virginia"	"54"	"1989"	"1989"	86	1806822	4.760
